cms_id,fyear,system,prov_type,own_type,urban_rural
180048,2018,EPHRAIM MCDOWELL HEALTH,Short-Term,Private (Not For Profit),Rural
180056,2018,METHODIST HOSPITAL,Short-Term,Church,Urban
180049,2018,BAPTIST HEALTH,Short-Term,Private (Not For Profit),Rural
180050,2018,APPALACHIAN REGIONAL HEALTHCARE,Short-Term,Other,Rural
180051,2018,,Short-Term,Private (Not For Profit),Urban
180053,2018,LIFEPOINT HEALTH,Short-Term,Other,Rural
180064,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Private (Not For Profit),Rural
180066,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
180067,2018,UNIVERSITY OF KENTUCKY HEALTH SYSTEM,Short-Term,State,Urban
180069,2018,APPALACHIAN REGIONAL HEALTHCARE,Short-Term,Private (For Profit),Rural
180070,2018,NORTON HEALTHCARE,Short-Term,Other,Rural
180078,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Rural
180079,2018,,Short-Term,Other,Rural
180087,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Hospital District or Authority,Rural
180080,2018,BAPTIST HEALTH,Short-Term,Private (Not For Profit),Rural
180088,2018,NORTON HEALTHCARE,Short-Term,Private (Not For Profit),Urban
180092,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Urban
180093,2018,BAPTIST HEALTH,Short-Term,Private (Not For Profit),Rural
180095,2018,,Short-Term,Private (For Profit),Rural
180101,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Urban
180102,2018,MERCY HEALTH,Short-Term,Church,Rural
180103,2018,BAPTIST HEALTH,Short-Term,Other,Urban
180104,2018,BAPTIST HEALTH,Short-Term,Church,Rural
180105,2018,,Short-Term,Other,Rural
180106,2018,MED CENTER HEALTH,Short-Term,Private (Not For Profit),Rural
180115,2018,LHC GROUP,Short-Term,Private (Not For Profit),Rural
180116,2018,LIFEPOINT HEALTH,Short-Term,Hospital District or Authority,Rural
180124,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
180117,2015,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
181317,2018,,Critical Access Hospitals,Local,Rural
180127,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Rural
180128,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Rural
180130,2018,BAPTIST HEALTH,Short-Term,Private (Not For Profit),Urban
180132,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
180138,2018,BAPTIST HEALTH,Short-Term,Private (Not For Profit),Urban
180139,2018,QUORUM HEALTH CORPORATION,Short-Term,Other,Rural
180141,2018,,Short-Term,Private (Not For Profit),Urban
180149,2018,T J REGIONAL HEALTH,Short-Term,Hospital District or Authority,Rural
180143,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Private (Not For Profit),Urban
180152,2016,CHC COMMUNITY CARE CORP LLC,Short-Term,Private (Not For Profit),Rural
180153,2016,CHC COMMUNITY CARE LLC,Short-Term,Other,Rural
181302,2018,ALLIANT MANAGEMENT SERVICES,Critical Access Hospitals,Other,Rural
181301,2018,MERCY HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
181305,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Private (Not For Profit),Rural
181304,2018,,Critical Access Hospitals,Private (Not For Profit),Urban
181306,2018,METHODIST HOSPITALS,Critical Access Hospitals,Church,Rural
181307,2018,APPALACHIAN REGIONAL HEALTHCARE,Critical Access Hospitals,Private (Not For Profit),Rural
181308,2018,LIFEPOINT HEALTH,Critical Access Hospitals,Private (For Profit),Urban
181309,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
181310,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
181311,2018,ST ELIZABETH HEALTHCARE,Critical Access Hospitals,Church,Urban
181312,2016,ST ELIZABETH HEALTHCARE,Critical Access Hospitals,Private (For Profit),Rural
181314,2018,MED CENTER HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
181315,2018,EPHRAIM MCDOWELL HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
181316,2018,APPALACHIAN REGIONAL HEALTHCARE,Critical Access Hospitals,Private (Not For Profit),Rural
181318,2018,MED CENTER HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
181319,2018,NORTON HEALTHCARE,Critical Access Hospitals,Local,Rural
181320,2017,,Critical Access Hospitals,Private (Not For Profit),Rural
181321,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
181322,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
181323,2018,NORTON HEALTHCARE,Critical Access Hospitals,Private (For Profit),Rural
181324,2018,MED CENTER HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
181325,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
181327,2018,LHC GROUP,Critical Access Hospitals,Hospital District or Authority,Rural
181328,2018,APPALACHIAN REGIONAL HEALTHCARE,Critical Access Hospitals,Local,Rural
181329,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Private (Not For Profit),Rural
181330,2018,,Critical Access Hospitals,Local,Rural
181331,2018,APPALACHIAN REGIONAL HEALTHCARE,Critical Access Hospitals,Private (Not For Profit),Rural
182001,2018,KINDRED HEALTHCARE,Long-Term Hospitals,Other,Urban
182002,2018,CATHOLIC HEALTH INITIATIVES,Long-Term Hospitals,Private (Not For Profit),Urban
182004,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (Not For Profit),Urban
182003,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
182005,2018,COMMONWEALTH HEALTH CORP,Long-Term Hospitals,Private (Not For Profit),Urban
182006,2018,COMMUNITY HOSPITAL CORPORATION,Long-Term Hospitals,Private (Not For Profit),Rural
182008,2018,COMMUNITY HOSPITAL CORPORATION,Long-Term Hospitals,Private (Not For Profit),Rural
182009,2018,COMMUNITY HOSPITAL CORPORATION,Long-Term Hospitals,Private (Not For Profit),Rural
183026,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (Not For Profit),Urban
183027,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
183028,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
183029,2018,VIBRA MANAGEMENT LLC,Rehabilitation Hospitals,Private (For Profit),Urban
183030,2018,VIBRA MANAGEMENT LLC,Rehabilitation Hospitals,Private (Not For Profit),Urban
183300,2017,,Childrens Hospitals,Private (Not For Profit),Urban
184004,2018,,Psychiatric Hospitals,Private (Not For Profit),Urban
184007,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (Not For Profit),Urban
184006,2018,SUN BEHAVIORAL HEALTH,Psychiatric Hospitals,Private (Not For Profit),Urban
190002,2018,LAFAYETTE GENERAL HEALTH,Short-Term,Private (Not For Profit),Urban
184008,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Federal,Urban
184009,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
184012,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
184002,2018,,Psychiatric Hospitals,Local,Urban
184013,2018,,Psychiatric Hospitals,Private (Not For Profit),Urban
184014,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
184015,2018,COMMONWEALTH OF KENTUCKY,Psychiatric Hospitals,State,Urban
184017,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Federal,Urban
190003,2015,PROGRESSIVE ACUTE CARE,Short-Term,Private (For Profit),Urban
190199,2018,,Short-Term,State,Urban
190004,2018,,Short-Term,Hospital District or Authority,Urban
190005,2017,LOUISIANA CHILDRENS MEDICAL CENTER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190006,2018,LAFAYETTE GENERAL HEALTH,Short-Term,Private (Not For Profit),Urban
190007,2018,CHRISTUS HEALTH,Short-Term,Hospital District or Authority,Rural
190008,2018,,Short-Term,Hospital District or Authority,Urban
190011,2018,UNIVERSITY HEALTH SYSTEM,Short-Term,Private (For Profit),Urban
190013,2018,,Short-Term,Hospital District or Authority,Urban
190014,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
190015,2018,HOSPITAL SERVICE DISTRICT 1 OF TANG,Short-Term,Hospital District or Authority,Urban
190017,2018,OPELOUSAS GENERAL HEALTH SYSTEM,Short-Term,Hospital District or Authority,Rural
190019,2018,CHRISTUS HEALTH,Short-Term,Private (Not For Profit),Urban
190020,2018,,Short-Term,Hospital District or Authority,Urban
190025,2018,CHRISTUS HEALTH,Short-Term,Hospital District or Authority,Rural
190026,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
190027,2018,CHRISTUS HEALTH,Short-Term,Private (Not For Profit),Urban
190034,2018,,Short-Term,Hospital District or Authority,Urban
190036,2017,OCHSNER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190039,2018,LOUISIANA CHILDRENS MEDICAL CENTER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190041,2018,CHRISTUS HEALTH,Short-Term,Church,Urban
190040,2018,OCHSNER HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
190044,2018,LAFAYETTE GENERAL HEALTH,Short-Term,Private (For Profit),Urban
190045,2018,OCHSNER HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
190046,2017,LOUISIANA CHILDRENS MEDICAL CENTER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190050,2018,,Short-Term,Hospital District or Authority,Rural
190053,2018,,Short-Term,Private (Not For Profit),Rural
190054,2018,,Short-Term,Hospital District or Authority,Urban
190060,2018,,Short-Term,Private (Not For Profit),Urban
190064,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Church,Urban
190065,2018,BATON ROUGE GENERAL MEDICAL CENTER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190079,2018,OCHSNER HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
190081,2018,,Short-Term,Private (For Profit),Rural
190086,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
190088,2018,LHC GROUP,Short-Term,Private (Not For Profit),Urban
190090,2018,ALLEGIANCE HEALTH MGT,Short-Term,Private (For Profit),Rural
190098,2018,UNIVERSITY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190099,2018,ALLEGIANCE HEALTH MANAGEMENT,Short-Term,Private (For Profit),Rural
190102,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190106,2018,ALLEGIANCE HEALTH MGT,Short-Term,Private (For Profit),Rural
190111,2018,WILLIS - KNIGHTON HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190114,2018,,Short-Term,Hospital District or Authority,Rural
190116,2018,COMMUNITY HOSPITAL CORPORATION,Short-Term,Hospital District or Authority,Rural
190118,2018,,Short-Term,Private (Not For Profit),Urban
190125,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190128,2018,,Short-Term,Private (Not For Profit),Urban
190140,2018,,Short-Term,Hospital District or Authority,Rural
190133,2018,,Short-Term,Hospital District or Authority,Rural
190144,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Urban
190145,2018,COMMUNITY HOSPITAL CORPORATION,Short-Term,Hospital District or Authority,Rural
190146,2018,,Short-Term,Hospital District or Authority,Urban
190151,2018,LHC GROUP,Short-Term,Hospital District or Authority,Rural
190160,2018,IASIS HEALTHCARE,Short-Term,Private (For Profit),Urban
190164,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
190167,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
190176,2017,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
190177,2017,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
190183,2018,OCHSNER HEALTH SYSTEM,Short-Term,Other,Urban
190190,2018,,Short-Term,Private (For Profit),Rural
190184,2018,,Short-Term,Hospital District or Authority,Rural
190201,2018,CHRISTUS HEALTH,Short-Term,Private (Not For Profit),Urban
190202,2018,OCHSNER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190204,2018,OCHSNER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190205,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
190208,2018,,Short-Term,Hospital District or Authority,Rural
190218,2018,ALLEGIANCE HEALTH MANAGEMENT,Short-Term,Private (For Profit),Rural
190236,2017,WILLIS - KNIGHTON HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190241,2018,SURGERY PARTNERS,Short-Term,Private (For Profit),Urban
190242,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190245,2018,,Short-Term,Physician Ownership,Urban
190246,2018,,Short-Term,Physician Ownership,Urban
190250,2017,CARDIOVASCULAR CARE GROUP,Short-Term,Private (For Profit),Urban
190298,2018,,Short-Term,Physician Ownership,Urban
190251,2018,,Short-Term,Physician Ownership,Urban
190255,2018,,Short-Term,Private (For Profit),Urban
190302,2018,,Short-Term,Private (For Profit),Urban
190256,2018,,Short-Term,Private (For Profit),Urban
190257,2015,COMMUNITY HEALTH SYSTEMS,Short-Term,Physician Ownership,Rural
190259,2018,NATIONAL SURGICAL HEALTHCARE,Short-Term,Physician Ownership,Urban
190261,2015,IASIS HEALTHCARE,Short-Term,Private (For Profit),Urban
190263,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Private (For Profit),Urban
190267,2018,,Short-Term,Physician Ownership,Urban
190266,2018,,Short-Term,Private (Not For Profit),Urban
190268,2018,LAFAYETTE GENERAL HEALTH,Short-Term,Physician Ownership,Urban
190270,2018,TENET HEALTHCARE,Short-Term,Physician Ownership,Urban
190274,2018,OCHSNER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
190297,2017,,Short-Term,Private (For Profit),Rural
190278,2018,,Short-Term,Physician Ownership,Urban
190303,2018,,Short-Term,Physician Ownership,Urban
190300,2018,,Short-Term,Physician Ownership,Urban
190307,2018,,Short-Term,Private (For Profit),Urban
190308,2018,,Short-Term,Hospital District or Authority,Urban
190304,2015,,Short-Term,Private (For Profit),Urban
190312,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Short-Term,Church,Rural
190313,2018,LOUISIANA CHILDRENS MEDICAL CENTER HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
191300,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191301,2018,,Critical Access Hospitals,Private (Not For Profit),Urban
191302,2018,LAFAYETTE GENERAL HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
191304,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191305,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191306,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191307,2018,JCE HEALTHCARE,Critical Access Hospitals,Private (For Profit),Urban
191308,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191309,2018,LHC GROUP,Critical Access Hospitals,Hospital District or Authority,Urban
191310,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
191311,2018,COMPASS HEALTH,Critical Access Hospitals,Hospital District or Authority,Rural
191312,2018,CHRISTUS HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
191313,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
191314,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
191315,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
191303,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
191316,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191317,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
191318,2018,LHC GROUP,Critical Access Hospitals,Hospital District or Authority,Rural
191319,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191320,2018,ALLEGIANCE HEALTH MGT/LOUISIANA HEAL,Critical Access Hospitals,Private (For Profit),Rural
191321,2018,LSU HEALTH,Critical Access Hospitals,State,Urban
191322,2018,LAFAYETTE GENERAL HEALTH,Critical Access Hospitals,Hospital District or Authority,Urban
191323,2018,LHC GROUP,Critical Access Hospitals,Hospital District or Authority,Rural
191324,2018,OCHSNER HEALTH SYSTEM,Critical Access Hospitals,Other,Urban
191325,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
191326,2018,,Critical Access Hospitals,Hospital District or Authority,Urban
192006,2018,CORNERSTONE HEALTHCARE GROUP,Long-Term Hospitals,Private (For Profit),Urban
192007,2018,BRIDGEPOINT HEALTHCARE  LLC,Long-Term Hospitals,Private (For Profit),Urban
192008,2018,ACADIANA MANAGEMENT GROUP,Long-Term Hospitals,Private (For Profit),Urban
192009,2018,CURAHEALTH HOSPITALS LLC,Long-Term Hospitals,Private (For Profit),Urban
192004,2018,PROMISE HEALTHCARE  INC.,Long-Term Hospitals,Private (For Profit),Urban
192010,2018,PROMISE HEALTHCARE  INC.,Long-Term Hospitals,Private (For Profit),Urban
192011,2018,NEW LIFECARE MANAGEMENT SERVICES,Long-Term Hospitals,Private (For Profit),Urban
192012,2018,CHRISTUS HEALTH,Long-Term Hospitals,Private (For Profit),Urban
192013,2018,CORNERSTONE HEALTHCARE GROUP,Long-Term Hospitals,Private (Not For Profit),Urban
192015,2018,LHC GROUP,Long-Term Hospitals,Private (For Profit),Urban
192016,2018,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM,Long-Term Hospitals,Private (For Profit),Urban
192019,2018,,Long-Term Hospitals,Private (For Profit),Urban
192023,2018,,Long-Term Hospitals,Private (Not For Profit),Urban
192022,2018,PRIORITY HOSPITAL GROUP LLC,Long-Term Hospitals,Private (For Profit),Rural
192028,2018,PROMISE HEALTHCARE  INC.,Long-Term Hospitals,Private (For Profit),Rural
192029,2018,NAME  ACADIANA MANAGEMENT GROUP,Long-Term Hospitals,Private (For Profit),Urban
192030,2018,,Long-Term Hospitals,Private (For Profit),Urban
192031,2018,CORNERSTONE HEALTHCARE GROUP,Long-Term Hospitals,Private (For Profit),Urban
192032,2018,LHC GROUP,Long-Term Hospitals,Private (For Profit),Urban
192033,2018,POST ACUTE MEDICAL,Long-Term Hospitals,Private (For Profit),Urban
192034,2018,LHC GROUP,Long-Term Hospitals,Private (For Profit),Rural
192035,2018,LHC GROUP,Long-Term Hospitals,Private (For Profit),Rural
192036,2018,POST ACUTE MEDICAL,Long-Term Hospitals,Private (For Profit),Urban
192040,2018,,Long-Term Hospitals,Private (Not For Profit),Urban
192041,2018,ACADIANA MANAGEMENT GROUP,Long-Term Hospitals,Private (For Profit),Urban
192043,2018,PRIORITY HOSPITAL GROUP  LLC,Long-Term Hospitals,Private (For Profit),Urban
192048,2018,POST ACUTE MEDICAL,Long-Term Hospitals,Private (For Profit),Urban
192037,2018,ACADIANA MANAGEMENT GROUP,Long-Term Hospitals,Private (For Profit),Urban
192049,2018,PROMISE HEALTHCARE  INC.,Long-Term Hospitals,Private (For Profit),Urban
192051,2015,NAME  SELECT MEDICAL,Long-Term Hospitals,Private (For Profit),Urban
192052,2018,PRIORITY HOSPITAL GROUP  LLC,Long-Term Hospitals,Private (For Profit),Rural
192055,2018,LHC GROUP,Long-Term Hospitals,Private (For Profit),Urban
193028,2018,,Rehabilitation Hospitals,Private (For Profit),Urban
193031,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
193044,2018,HOSPITAL SERVICE DISTRICT 1 OF TANG,Rehabilitation Hospitals,Hospital District or Authority,Urban
193050,2018,MAXIM MANAGEMENT GROUP,Rehabilitation Hospitals,Other,Rural
193058,2018,,Rehabilitation Hospitals,Private (For Profit),Urban
193074,2018,,Rehabilitation Hospitals,Private (For Profit),Urban
193078,2018,ST. JOSEPH HOLDINGS  LLC,Rehabilitation Hospitals,Private (For Profit),Urban
193080,2018,NAME  SPECIALTY HEALTHCARE MANAGEME,Rehabilitation Hospitals,Private (For Profit),Rural
